gene.ID,Base.Mean,log2.FC.,StdErr,Wald.Stats,P.value,P.adj,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V16
vnz_11750,92.852635,-2.2689488,0.4897603,-4.6327745,3.61e-06,4.64e-05,CP018074.1,2608212,2608213,TSS_03120,13293,-,CP018074.1,Genbank,gene,2604322,2605284,.,+,.,2929
vnz_11750,92.852635,-2.2689488,0.4897603,-4.6327745,3.61e-06,4.64e-05,CP018074.1,2606969,2606970,TSS_03117,44,-,CP018074.1,Genbank,gene,2604322,2605284,.,+,.,1686
vnz_11750,92.852635,-2.2689488,0.4897603,-4.6327745,3.61e-06,4.64e-05,CP018074.1,2609866,2609867,TSS_03127,26370,-,CP018074.1,Genbank,gene,2604322,2605284,.,+,.,4583
vnz_11750,92.852635,-2.2689488,0.4897603,-4.6327745,3.61e-06,4.64e-05,CP018074.1,2606685,2606686,TSS_03114,4193,-,CP018074.1,Genbank,gene,2604322,2605284,.,+,.,1402
vnz_12095,1375.1245,-3.460004,0.3189841,-10.846947,2.06e-27,2.61e-25,CP018074.1,2686436,2686437,TSS_03205,175,+,CP018074.1,Genbank,gene,2687220,2688689,.,-,.,783
vnz_12335,1527.1317,-2.0107928,0.5727711,-3.5106395,0.000447,0.0033949,CP018074.1,2738167,2738168,TSS_03320,33,-,CP018074.1,Genbank,gene,2736721,2737440,.,+,.,728
vnz_12335,1527.1317,-2.0107928,0.5727711,-3.5106395,0.000447,0.0033949,CP018074.1,2745254,2745255,TSS_03323,33,-,CP018074.1,Genbank,gene,2736721,2737440,.,+,.,7815
vnz_12335,1527.1317,-2.0107928,0.5727711,-3.5106395,0.000447,0.0033949,CP018074.1,2742858,2742859,TSS_03322,51,-,CP018074.1,Genbank,gene,2736721,2737440,.,+,.,5419
vnz_12675,266.31161,2.4287409,0.607099,4.0005679,6.32e-05,0.000602,CP018074.1,2825050,2825051,TSS_03403,57,-,CP018074.1,Genbank,gene,2823453,2825102,.,+,.,1
vnz_12675,266.31161,2.4287409,0.607099,4.0005679,6.32e-05,0.000602,CP018074.1,2829322,2829323,TSS_03406,164,-,CP018074.1,Genbank,gene,2823453,2825102,.,+,.,4221
vnz_12675,266.31161,2.4287409,0.607099,4.0005679,6.32e-05,0.000602,CP018074.1,2825064,2825065,TSS_03404,51,-,CP018074.1,Genbank,gene,2823453,2825102,.,+,.,1
vnz_12755,195.52343,5.0996445,0.5627193,9.0625009,1.27e-19,8.68e-18,CP018074.1,2838694,2838695,TSS_03412,201,+,CP018074.1,Genbank,gene,2840121,2841371,.,-,.,1426
vnz_12755,195.52343,5.0996445,0.5627193,9.0625009,1.27e-19,8.68e-18,CP018074.1,2839346,2839347,TSS_03413,1125,+,CP018074.1,Genbank,gene,2840121,2841371,.,-,.,774
vnz_13025,540.73898,3.9926132,0.4215123,9.4721144,2.74e-21,2.09e-19,CP018074.1,2895786,2895787,TSS_03464,32,+,CP018074.1,Genbank,gene,2895590,2895823,.,-,.,1
vnz_13030,229.67661,3.6424382,0.4708517,7.7358495,1.03e-14,4.54e-13,CP018074.1,2897191,2897192,TSS_03477,40,-,CP018074.1,Genbank,gene,2896060,2897358,.,+,.,1
vnz_13045,145.23829,2.3693795,0.585485,4.0468665,5.19e-05,0.0005018,CP018074.1,2902058,2902059,TSS_03483,92,-,CP018074.1,Genbank,gene,2899947,2900420,.,+,.,1639
vnz_13045,145.23829,2.3693795,0.585485,4.0468665,5.19e-05,0.0005018,CP018074.1,2901924,2901925,TSS_03482,969,-,CP018074.1,Genbank,gene,2899947,2900420,.,+,.,1505
vnz_13045,145.23829,2.3693795,0.585485,4.0468665,5.19e-05,0.0005018,CP018074.1,2901909,2901910,TSS_03481,598,-,CP018074.1,Genbank,gene,2899947,2900420,.,+,.,1490
vnz_13045,145.23829,2.3693795,0.585485,4.0468665,5.19e-05,0.0005018,CP018074.1,2904975,2904976,TSS_03484,584,-,CP018074.1,Genbank,gene,2899947,2900420,.,+,.,4556
vnz_13130,139.58825,2.7955357,0.5123946,5.4558259,4.87e-08,8.69e-07,CP018074.1,2915211,2915212,TSS_03497,1423,+,CP018074.1,Genbank,gene,2915576,2916355,.,-,.,364
vnz_13130,139.58825,2.7955357,0.5123946,5.4558259,4.87e-08,8.69e-07,CP018074.1,2915191,2915192,TSS_03496,1289,+,CP018074.1,Genbank,gene,2915576,2916355,.,-,.,384
vnz_13130,139.58825,2.7955357,0.5123946,5.4558259,4.87e-08,8.69e-07,CP018074.1,2915864,2915865,TSS_03499,91,+,CP018074.1,Genbank,gene,2915576,2916355,.,-,.,1
vnz_13380,76.190519,-2.1213691,0.4691873,-4.5213691,6.14e-06,7.45e-05,CP018074.1,2975002,2975003,TSS_03690,66,+,CP018074.1,Genbank,gene,2974331,2975020,.,-,.,1
vnz_13385,2072.5125,4.6809392,0.4649715,10.067153,7.72e-24,7.09e-22,CP018074.1,2980938,2980939,TSS_03706,48,-,CP018074.1,Genbank,gene,2975256,2975438,.,+,.,5501
vnz_13385,2072.5125,4.6809392,0.4649715,10.067153,7.72e-24,7.09e-22,CP018074.1,2976325,2976326,TSS_03698,147,-,CP018074.1,Genbank,gene,2975256,2975438,.,+,.,888
vnz_13385,2072.5125,4.6809392,0.4649715,10.067153,7.72e-24,7.09e-22,CP018074.1,2978998,2978999,TSS_03705,140,-,CP018074.1,Genbank,gene,2975256,2975438,.,+,.,3561
vnz_13385,2072.5125,4.6809392,0.4649715,10.067153,7.72e-24,7.09e-22,CP018074.1,2977704,2977705,TSS_03703,15510,-,CP018074.1,Genbank,gene,2975256,2975438,.,+,.,2267
vnz_13385,2072.5125,4.6809392,0.4649715,10.067153,7.72e-24,7.09e-22,CP018074.1,2976335,2976336,TSS_03700,32,-,CP018074.1,Genbank,gene,2975256,2975438,.,+,.,898
vnz_13675,158.78435,2.9750593,0.429075,6.9336572,4.1e-12,1.28e-10,CP018074.1,3054049,3054050,TSS_03871,32,+,CP018074.1,Genbank,gene,3053600,3055108,.,-,.,1
vnz_13730,293.5355,4.4405424,0.4478649,9.914914,3.59e-23,3.1e-21,CP018074.1,3067366,3067367,TSS_03884,204,+,CP018074.1,Genbank,gene,3068781,3069719,.,-,.,1414
vnz_13900,177.20227,-4.6701884,0.5584749,-8.3623967,6.15e-17,3.45e-15,CP018074.1,3109322,3109323,TSS_03924,2302,-,CP018074.1,Genbank,gene,3105601,3105972,.,+,.,3351
vnz_13900,177.20227,-4.6701884,0.5584749,-8.3623967,6.15e-17,3.45e-15,CP018074.1,3107508,3107509,TSS_03922,35,-,CP018074.1,Genbank,gene,3105601,3105972,.,+,.,1537
vnz_14745,112.39777,2.0216759,0.4268035,4.7367836,2.17e-06,2.91e-05,CP018074.1,3281749,3281750,TSS_04070,769,-,CP018074.1,Genbank,gene,3278460,3278822,.,+,.,2928
vnz_14930,478.09461,2.2934464,0.4885884,4.6940253,2.68e-06,3.55e-05,CP018074.1,3320918,3320919,TSS_04116,1043,+,CP018074.1,Genbank,gene,3323638,3323856,.,-,.,2719
vnz_14930,478.09461,2.2934464,0.4885884,4.6940253,2.68e-06,3.55e-05,CP018074.1,3317683,3317684,TSS_04106,148,+,CP018074.1,Genbank,gene,3323638,3323856,.,-,.,5954
vnz_14930,478.09461,2.2934464,0.4885884,4.6940253,2.68e-06,3.55e-05,CP018074.1,3321362,3321363,TSS_04117,164,+,CP018074.1,Genbank,gene,3323638,3323856,.,-,.,2275
vnz_14930,478.09461,2.2934464,0.4885884,4.6940253,2.68e-06,3.55e-05,CP018074.1,3320905,3320906,TSS_04115,5783,+,CP018074.1,Genbank,gene,3323638,3323856,.,-,.,2732
vnz_14930,478.09461,2.2934464,0.4885884,4.6940253,2.68e-06,3.55e-05,CP018074.1,3319423,3319424,TSS_04110,17547,+,CP018074.1,Genbank,gene,3323638,3323856,.,-,.,4214
vnz_14930,478.09461,2.2934464,0.4885884,4.6940253,2.68e-06,3.55e-05,CP018074.1,3323017,3323018,TSS_04120,3236,+,CP018074.1,Genbank,gene,3323638,3323856,.,-,.,620
vnz_14930,478.09461,2.2934464,0.4885884,4.6940253,2.68e-06,3.55e-05,CP018074.1,3317549,3317550,TSS_04102,90,+,CP018074.1,Genbank,gene,3323638,3323856,.,-,.,6088
vnz_14930,478.09461,2.2934464,0.4885884,4.6940253,2.68e-06,3.55e-05,CP018074.1,3322838,3322839,TSS_04118,7981,+,CP018074.1,Genbank,gene,3323638,3323856,.,-,.,799
vnz_14930,478.09461,2.2934464,0.4885884,4.6940253,2.68e-06,3.55e-05,CP018074.1,3319392,3319393,TSS_04107,184,+,CP018074.1,Genbank,gene,3323638,3323856,.,-,.,4245
vnz_14965,506.84868,2.1944374,0.3976457,5.5185739,3.42e-08,6.33e-07,CP018074.1,3329246,3329247,TSS_04128,261,+,CP018074.1,Genbank,gene,3330005,3332284,.,-,.,758
vnz_15035,384.48635,3.6321177,0.3403775,10.670852,1.39e-26,1.62e-24,CP018074.1,3350728,3350729,TSS_04146,50,+,CP018074.1,Genbank,gene,3350647,3351648,.,-,.,1
vnz_15055,107.21536,2.5746672,0.5898369,4.3650496,1.27e-05,0.0001428,CP018074.1,3354048,3354049,TSS_04150,43,+,CP018074.1,Genbank,gene,3354591,3356120,.,-,.,542
vnz_15055,107.21536,2.5746672,0.5898369,4.3650496,1.27e-05,0.0001428,CP018074.1,3354039,3354040,TSS_04149,320,+,CP018074.1,Genbank,gene,3354591,3356120,.,-,.,551
vnz_15265,339.77383,5.7617177,0.5089812,11.3201,1.04e-29,1.57e-27,CP018074.1,3408443,3408444,TSS_04213,557,-,CP018074.1,Genbank,gene,3404288,3404917,.,+,.,3527
vnz_15265,339.77383,5.7617177,0.5089812,11.3201,1.04e-29,1.57e-27,CP018074.1,3407468,3407469,TSS_04212,131,-,CP018074.1,Genbank,gene,3404288,3404917,.,+,.,2552
vnz_15265,339.77383,5.7617177,0.5089812,11.3201,1.04e-29,1.57e-27,CP018074.1,3408929,3408930,TSS_04217,68,-,CP018074.1,Genbank,gene,3404288,3404917,.,+,.,4013
vnz_15280,287.86907,2.6390308,0.3357995,7.8589477,3.87e-15,1.78e-13,CP018074.1,3408929,3408930,TSS_04217,68,-,CP018074.1,Genbank,gene,3408774,3409421,.,+,.,1
vnz_15430,53.336817,-2.6353111,0.5288382,-4.9832085,6.25e-07,9.32e-06,CP018074.1,3449079,3449080,TSS_04330,1396,-,CP018074.1,Genbank,gene,3438990,3440561,.,+,.,8519
vnz_15430,53.336817,-2.6353111,0.5288382,-4.9832085,6.25e-07,9.32e-06,CP018074.1,3445279,3445280,TSS_04315,74,-,CP018074.1,Genbank,gene,3438990,3440561,.,+,.,4719
vnz_15430,53.336817,-2.6353111,0.5288382,-4.9832085,6.25e-07,9.32e-06,CP018074.1,3441097,3441098,TSS_04312,102,-,CP018074.1,Genbank,gene,3438990,3440561,.,+,.,537
vnz_15430,53.336817,-2.6353111,0.5288382,-4.9832085,6.25e-07,9.32e-06,CP018074.1,3446683,3446684,TSS_04319,137,-,CP018074.1,Genbank,gene,3438990,3440561,.,+,.,6123
vnz_15430,53.336817,-2.6353111,0.5288382,-4.9832085,6.25e-07,9.32e-06,CP018074.1,3446701,3446702,TSS_04320,1195,-,CP018074.1,Genbank,gene,3438990,3440561,.,+,.,6141
vnz_15435,351.49728,6.0651972,0.6183129,9.8092681,1.03e-22,8.76e-21,CP018074.1,3436901,3436902,TSS_04311,53,+,CP018074.1,Genbank,gene,3440568,3441098,.,-,.,3666
vnz_15770,53.403042,2.613687,0.5430917,4.8126074,1.49e-06,2.07e-05,CP018074.1,3509062,3509063,TSS_04559,35,+,CP018074.1,Genbank,gene,3509828,3510355,.,-,.,765
vnz_15810,303.74113,-2.1122309,0.3656855,-5.7760863,7.65e-09,1.56e-07,CP018074.1,3517781,3517782,TSS_04568,2367,+,CP018074.1,Genbank,gene,3518653,3520449,.,-,.,871
vnz_15860,105.58795,-2.8683758,0.5700184,-5.0320762,4.85e-07,7.32e-06,CP018074.1,3526709,3526710,TSS_04575,3945,+,CP018074.1,Genbank,gene,3530370,3531950,.,-,.,3660
vnz_15900,73.998015,2.4076998,0.5205944,4.6249054,3.75e-06,4.78e-05,CP018074.1,3541933,3541934,TSS_04610,55,+,CP018074.1,Genbank,gene,3541652,3542035,.,-,.,1
vnz_16040,222.00316,2.0222591,0.4551592,4.4429708,8.87e-06,0.0001031,CP018074.1,3562435,3562436,TSS_04621,317,+,CP018074.1,Genbank,gene,3567403,3568008,.,-,.,4967
vnz_16040,222.00316,2.0222591,0.4551592,4.4429708,8.87e-06,0.0001031,CP018074.1,3566848,3566849,TSS_04628,39,+,CP018074.1,Genbank,gene,3567403,3568008,.,-,.,554
vnz_16040,222.00316,2.0222591,0.4551592,4.4429708,8.87e-06,0.0001031,CP018074.1,3564396,3564397,TSS_04625,180,+,CP018074.1,Genbank,gene,3567403,3568008,.,-,.,3006
vnz_16040,222.00316,2.0222591,0.4551592,4.4429708,8.87e-06,0.0001031,CP018074.1,3566152,3566153,TSS_04627,118,+,CP018074.1,Genbank,gene,3567403,3568008,.,-,.,1250
vnz_16040,222.00316,2.0222591,0.4551592,4.4429708,8.87e-06,0.0001031,CP018074.1,3562544,3562545,TSS_04624,80,+,CP018074.1,Genbank,gene,3567403,3568008,.,-,.,4858
vnz_16040,222.00316,2.0222591,0.4551592,4.4429708,8.87e-06,0.0001031,CP018074.1,3565812,3565813,TSS_04626,94,+,CP018074.1,Genbank,gene,3567403,3568008,.,-,.,1590
vnz_16055,225.86647,-2.185456,0.3569593,-6.1224242,9.22e-10,2.08e-08,CP018074.1,3571845,3571846,TSS_04653,56,+,CP018074.1,Genbank,gene,3570890,3571897,.,-,.,1
vnz_16075,163.42679,3.0904476,0.488249,6.3296541,2.46e-10,6.08e-09,CP018074.1,3577991,3577992,TSS_04669,80,-,CP018074.1,Genbank,gene,3575490,3577160,.,+,.,832
vnz_16075,163.42679,3.0904476,0.488249,6.3296541,2.46e-10,6.08e-09,CP018074.1,3577985,3577986,TSS_04668,381,-,CP018074.1,Genbank,gene,3575490,3577160,.,+,.,826
vnz_16800,422.33694,3.8297133,0.4470146,8.5673117,1.06e-17,6.52e-16,CP018074.1,3728965,3728966,TSS_04855,58,+,CP018074.1,Genbank,gene,3729749,3731203,.,-,.,783
vnz_16915,179.68926,4.5776027,0.3779215,12.112575,9.06e-34,2.21e-31,CP018074.1,3753110,3753111,TSS_04899,36,+,CP018074.1,Genbank,gene,3756073,3756831,.,-,.,2962
vnz_16915,179.68926,4.5776027,0.3779215,12.112575,9.06e-34,2.21e-31,CP018074.1,3751720,3751721,TSS_04894,86,+,CP018074.1,Genbank,gene,3756073,3756831,.,-,.,4352
vnz_16915,179.68926,4.5776027,0.3779215,12.112575,9.06e-34,2.21e-31,CP018074.1,3753605,3753606,TSS_04901,242,+,CP018074.1,Genbank,gene,3756073,3756831,.,-,.,2467
vnz_16915,179.68926,4.5776027,0.3779215,12.112575,9.06e-34,2.21e-31,CP018074.1,3755053,3755054,TSS_04905,33,+,CP018074.1,Genbank,gene,3756073,3756831,.,-,.,1019
vnz_16915,179.68926,4.5776027,0.3779215,12.112575,9.06e-34,2.21e-31,CP018074.1,3755749,3755750,TSS_04908,45,+,CP018074.1,Genbank,gene,3756073,3756831,.,-,.,323
vnz_16915,179.68926,4.5776027,0.3779215,12.112575,9.06e-34,2.21e-31,CP018074.1,3753701,3753702,TSS_04904,237,+,CP018074.1,Genbank,gene,3756073,3756831,.,-,.,2371
vnz_17345,117.95465,4.6046852,0.5750862,8.0069477,1.18e-15,5.55e-14,CP018074.1,3835994,3835995,TSS_05017,255,-,CP018074.1,Genbank,gene,3834152,3835285,.,+,.,710
vnz_17390,96.622091,4.4153331,0.5799569,7.613209,2.67e-14,1.15e-12,CP018074.1,3843700,3843701,TSS_05032,582,-,CP018074.1,Genbank,gene,3841418,3841789,.,+,.,1912
vnz_17395,141.56235,2.4012786,0.4409864,5.4452438,5.17e-08,9.18e-07,CP018074.1,3839148,3839149,TSS_05023,1707,+,CP018074.1,Genbank,gene,3841839,3842699,.,-,.,2690
vnz_17395,141.56235,2.4012786,0.4409864,5.4452438,5.17e-08,9.18e-07,CP018074.1,3842073,3842074,TSS_05030,481,+,CP018074.1,Genbank,gene,3841839,3842699,.,-,.,1
vnz_17395,141.56235,2.4012786,0.4409864,5.4452438,5.17e-08,9.18e-07,CP018074.1,3839132,3839133,TSS_05021,160,+,CP018074.1,Genbank,gene,3841839,3842699,.,-,.,2706
vnz_17395,141.56235,2.4012786,0.4409864,5.4452438,5.17e-08,9.18e-07,CP018074.1,3840922,3840923,TSS_05027,10911,+,CP018074.1,Genbank,gene,3841839,3842699,.,-,.,916
vnz_17395,141.56235,2.4012786,0.4409864,5.4452438,5.17e-08,9.18e-07,CP018074.1,3841417,3841418,TSS_05029,2162,+,CP018074.1,Genbank,gene,3841839,3842699,.,-,.,421
vnz_17400,215.58546,2.2766626,0.4188297,5.4357721,5.46e-08,9.63e-07,CP018074.1,3842073,3842074,TSS_05030,481,+,CP018074.1,Genbank,gene,3842696,3843664,.,-,.,622
vnz_17540,173.5626,5.19469,0.7069583,7.347944,2.01e-13,7.5e-12,CP018074.1,3880909,3880910,TSS_05082,57,-,CP018074.1,Genbank,gene,3875688,3876503,.,+,.,4407
vnz_17540,173.5626,5.19469,0.7069583,7.347944,2.01e-13,7.5e-12,CP018074.1,3878847,3878848,TSS_05070,97,-,CP018074.1,Genbank,gene,3875688,3876503,.,+,.,2345
vnz_17540,173.5626,5.19469,0.7069583,7.347944,2.01e-13,7.5e-12,CP018074.1,3880219,3880220,TSS_05080,53,-,CP018074.1,Genbank,gene,3875688,3876503,.,+,.,3717
vnz_17540,173.5626,5.19469,0.7069583,7.347944,2.01e-13,7.5e-12,CP018074.1,3878934,3878935,TSS_05071,68,-,CP018074.1,Genbank,gene,3875688,3876503,.,+,.,2432
vnz_17540,173.5626,5.19469,0.7069583,7.347944,2.01e-13,7.5e-12,CP018074.1,3879462,3879463,TSS_05072,35,-,CP018074.1,Genbank,gene,3875688,3876503,.,+,.,2960
vnz_17740,70.138306,3.6514805,0.4904254,7.4455365,9.66e-14,3.73e-12,CP018074.1,3920718,3920719,TSS_05125,325,+,CP018074.1,Genbank,gene,3921507,3922100,.,-,.,788
vnz_17910,843.59614,3.8654991,0.3334419,11.59272,4.49e-31,8.58e-29,CP018074.1,3956318,3956319,TSS_05251,55,-,CP018074.1,Genbank,gene,3956257,3956967,.,+,.,1
vnz_17910,843.59614,3.8654991,0.3334419,11.59272,4.49e-31,8.58e-29,CP018074.1,3957613,3957614,TSS_05253,2781,-,CP018074.1,Genbank,gene,3956257,3956967,.,+,.,647
vnz_18260,90.670071,2.3363456,0.4585797,5.0947431,3.49e-07,5.4e-06,CP018074.1,4045464,4045465,TSS_05413,68,-,CP018074.1,Genbank,gene,4036105,4037820,.,+,.,7645
vnz_18260,90.670071,2.3363456,0.4585797,5.0947431,3.49e-07,5.4e-06,CP018074.1,4041625,4041626,TSS_05410,56,-,CP018074.1,Genbank,gene,4036105,4037820,.,+,.,3806
vnz_18260,90.670071,2.3363456,0.4585797,5.0947431,3.49e-07,5.4e-06,CP018074.1,4040508,4040509,TSS_05407,421,-,CP018074.1,Genbank,gene,4036105,4037820,.,+,.,2689
vnz_18260,90.670071,2.3363456,0.4585797,5.0947431,3.49e-07,5.4e-06,CP018074.1,4045605,4045606,TSS_05414,186,-,CP018074.1,Genbank,gene,4036105,4037820,.,+,.,7786
vnz_18260,90.670071,2.3363456,0.4585797,5.0947431,3.49e-07,5.4e-06,CP018074.1,4042747,4042748,TSS_05412,88,-,CP018074.1,Genbank,gene,4036105,4037820,.,+,.,4928
vnz_18440,2508.4555,6.8794786,0.4578147,15.026775,4.9e-51,4.96e-48,CP018074.1,4075015,4075016,TSS_05466,764,-,CP018074.1,Genbank,gene,4074774,4074977,.,+,.,39
vnz_18440,2508.4555,6.8794786,0.4578147,15.026775,4.9e-51,4.96e-48,CP018074.1,4075081,4075082,TSS_05467,132,-,CP018074.1,Genbank,gene,4074774,4074977,.,+,.,105
vnz_18440,2508.4555,6.8794786,0.4578147,15.026775,4.9e-51,4.96e-48,CP018074.1,4075094,4075095,TSS_05468,74,-,CP018074.1,Genbank,gene,4074774,4074977,.,+,.,118
vnz_18440,2508.4555,6.8794786,0.4578147,15.026775,4.9e-51,4.96e-48,CP018074.1,4074986,4074987,TSS_05463,134,-,CP018074.1,Genbank,gene,4074774,4074977,.,+,.,10
vnz_18440,2508.4555,6.8794786,0.4578147,15.026775,4.9e-51,4.96e-48,CP018074.1,4074940,4074941,TSS_05462,496,-,CP018074.1,Genbank,gene,4074774,4074977,.,+,.,1
vnz_18440,2508.4555,6.8794786,0.4578147,15.026775,4.9e-51,4.96e-48,CP018074.1,4074904,4074905,TSS_05457,144,-,CP018074.1,Genbank,gene,4074774,4074977,.,+,.,1
vnz_18440,2508.4555,6.8794786,0.4578147,15.026775,4.9e-51,4.96e-48,CP018074.1,4074914,4074915,TSS_05458,483,-,CP018074.1,Genbank,gene,4074774,4074977,.,+,.,1
vnz_18440,2508.4555,6.8794786,0.4578147,15.026775,4.9e-51,4.96e-48,CP018074.1,4074997,4074998,TSS_05464,219,-,CP018074.1,Genbank,gene,4074774,4074977,.,+,.,21
vnz_18905,513.46124,6.8975058,0.5294932,13.026618,8.64e-39,3.6e-36,CP018074.1,4157463,4157464,TSS_05558,4526,+,CP018074.1,Genbank,gene,4162157,4162561,.,-,.,4693
vnz_18905,513.46124,6.8975058,0.5294932,13.026618,8.64e-39,3.6e-36,CP018074.1,4162283,4162284,TSS_05560,41,+,CP018074.1,Genbank,gene,4162157,4162561,.,-,.,1
vnz_18905,513.46124,6.8975058,0.5294932,13.026618,8.64e-39,3.6e-36,CP018074.1,4157253,4157254,TSS_05553,254,+,CP018074.1,Genbank,gene,4162157,4162561,.,-,.,4903
vnz_18905,513.46124,6.8975058,0.5294932,13.026618,8.64e-39,3.6e-36,CP018074.1,4157448,4157449,TSS_05556,107,+,CP018074.1,Genbank,gene,4162157,4162561,.,-,.,4708
vnz_18905,513.46124,6.8975058,0.5294932,13.026618,8.64e-39,3.6e-36,CP018074.1,4157553,4157554,TSS_05559,34,+,CP018074.1,Genbank,gene,4162157,4162561,.,-,.,4603
vnz_19620,159.28309,-2.1797285,0.3660576,-5.9546055,2.61e-09,5.7e-08,CP018074.1,4316064,4316065,TSS_05961,497,-,CP018074.1,Genbank,gene,4311733,4313283,.,+,.,2782
vnz_19620,159.28309,-2.1797285,0.3660576,-5.9546055,2.61e-09,5.7e-08,CP018074.1,4314660,4314661,TSS_05958,284,-,CP018074.1,Genbank,gene,4311733,4313283,.,+,.,1378
vnz_19620,159.28309,-2.1797285,0.3660576,-5.9546055,2.61e-09,5.7e-08,CP018074.1,4314140,4314141,TSS_05957,76,-,CP018074.1,Genbank,gene,4311733,4313283,.,+,.,858
vnz_19635,226.69999,-3.1963404,0.4141943,-7.7170071,1.19e-14,5.2e-13,CP018074.1,4315748,4315749,TSS_05959,32,+,CP018074.1,Genbank,gene,4314885,4315982,.,-,.,1
vnz_20490,111.68264,-2.1137309,0.560161,-3.7734346,0.000161,0.0013865,CP018074.1,4490438,4490439,TSS_06106,194,+,CP018074.1,Genbank,gene,4491945,4492157,.,-,.,1506
vnz_20755,182.54634,-2.3704502,0.3734054,-6.3481942,2.18e-10,5.43e-09,CP018074.1,4547334,4547335,TSS_06149,1139,+,CP018074.1,Genbank,gene,4548749,4549849,.,-,.,1414
vnz_21170,54.436084,-3.3660116,0.619927,-5.4296903,5.65e-08,9.91e-07,CP018074.1,4639823,4639824,TSS_06268,883,+,CP018074.1,Genbank,gene,4642451,4643755,.,-,.,2627
vnz_21170,54.436084,-3.3660116,0.619927,-5.4296903,5.65e-08,9.91e-07,CP018074.1,4639855,4639856,TSS_06270,107,+,CP018074.1,Genbank,gene,4642451,4643755,.,-,.,2595
vnz_21950,892.7692,5.4288378,0.3783454,14.348893,1.08e-46,7.66e-44,CP018074.1,4776446,4776447,TSS_06581,48,+,CP018074.1,Genbank,gene,4778835,4779533,.,-,.,2388
vnz_21950,892.7692,5.4288378,0.3783454,14.348893,1.08e-46,7.66e-44,CP018074.1,4777062,4777063,TSS_06585,44,+,CP018074.1,Genbank,gene,4778835,4779533,.,-,.,1772
vnz_21950,892.7692,5.4288378,0.3783454,14.348893,1.08e-46,7.66e-44,CP018074.1,4776574,4776575,TSS_06583,194,+,CP018074.1,Genbank,gene,4778835,4779533,.,-,.,2260
vnz_21950,892.7692,5.4288378,0.3783454,14.348893,1.08e-46,7.66e-44,CP018074.1,4778121,4778122,TSS_06586,75,+,CP018074.1,Genbank,gene,4778835,4779533,.,-,.,713
vnz_22000,458.92007,3.7628468,0.3683201,10.216241,1.68e-24,1.65e-22,CP018074.1,4789674,4789675,TSS_06595,45,+,CP018074.1,Genbank,gene,4789622,4790014,.,-,.,1
vnz_22030,372.8298,3.4849376,0.4251432,8.1970916,2.46e-16,1.3e-14,CP018074.1,4796763,4796764,TSS_06629,235,-,CP018074.1,Genbank,gene,4796438,4798144,.,+,.,1
vnz_22100,491.94197,-2.1308785,0.347605,-6.1301725,8.78e-10,2e-08,CP018074.1,4818623,4818624,TSS_06648,235,+,CP018074.1,Genbank,gene,4819561,4820676,.,-,.,937
vnz_22170,348.5405,3.7123165,0.3814396,9.7323834,2.19e-22,1.81e-20,CP018074.1,4837616,4837617,TSS_06663,307,+,CP018074.1,Genbank,gene,4838792,4840144,.,-,.,1175
vnz_22170,348.5405,3.7123165,0.3814396,9.7323834,2.19e-22,1.81e-20,CP018074.1,4838318,4838319,TSS_06665,45,+,CP018074.1,Genbank,gene,4838792,4840144,.,-,.,473
vnz_22170,348.5405,3.7123165,0.3814396,9.7323834,2.19e-22,1.81e-20,CP018074.1,4836491,4836492,TSS_06662,3223,+,CP018074.1,Genbank,gene,4838792,4840144,.,-,.,2300
vnz_22170,348.5405,3.7123165,0.3814396,9.7323834,2.19e-22,1.81e-20,CP018074.1,4830850,4830851,TSS_06659,37,+,CP018074.1,Genbank,gene,4838792,4840144,.,-,.,7941
vnz_22510,174.73041,-2.3506195,0.4870047,-4.8266872,1.39e-06,1.95e-05,CP018074.1,4911160,4911161,TSS_06878,44,-,CP018074.1,Genbank,gene,4909279,4910397,.,+,.,764
vnz_22515,208.98763,-2.0597993,0.4760629,-4.3267378,1.51e-05,0.0001661,CP018074.1,4911160,4911161,TSS_06878,44,-,CP018074.1,Genbank,gene,4910394,4911656,.,+,.,1
vnz_22680,1019.3252,-2.1771975,0.3745266,-5.8131985,6.13e-09,1.28e-07,CP018074.1,4945567,4945568,TSS_06917,4828,-,CP018074.1,Genbank,gene,4942163,4943089,.,+,.,2479
vnz_22680,1019.3252,-2.1771975,0.3745266,-5.8131985,6.13e-09,1.28e-07,CP018074.1,4945674,4945675,TSS_06921,582,-,CP018074.1,Genbank,gene,4942163,4943089,.,+,.,2586
vnz_22680,1019.3252,-2.1771975,0.3745266,-5.8131985,6.13e-09,1.28e-07,CP018074.1,4945698,4945699,TSS_06923,288,-,CP018074.1,Genbank,gene,4942163,4943089,.,+,.,2610
vnz_22800,1210.8376,6.9197686,0.5058307,13.680008,1.34e-42,7.28e-40,CP018074.1,4966656,4966657,TSS_06947,1813,+,CP018074.1,Genbank,gene,4967884,4968075,.,-,.,1227
vnz_22800,1210.8376,6.9197686,0.5058307,13.680008,1.34e-42,7.28e-40,CP018074.1,4966584,4966585,TSS_06946,75,+,CP018074.1,Genbank,gene,4967884,4968075,.,-,.,1299
